Name,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Vampire Night,2001,Shooter,Sony Computer Entertainment,0.07,0.05,0.0,0.02,0.14,65.0,18.0,8.0,5.0,Wow Entertainment,T
New Game,2005,Random Genre,Random Publisher,1.49667589567168,,,1.518848726794845,,,,0.0631716383472935,,Random Developer,Random Rating
Vampire Rain,2007,Action,Microsoft Game Studios,0.18,0.0,0.01,0.01,0.21,38.0,45.0,2.9,44.0,Artoon,M
Vampire Rain: Altered Species,2008,Action,Ignition Entertainment,0.05,0.0,0.0,0.0,0.06,30.0,15.0,3.5,36.0,Artoon,M
Vanguard Bandits,1998,Strategy,Human Entertainment,0.04,0.03,0.0,0.0,0.07,62.0,5.0,7.4,15.0,S-Neo,T
Van Helsing,2004,Action,Activision,0.22,0.17,0.0,0.06,0.44,64.0,41.0,8.5,19.0,Saffire,T
New Game,2022,Random Genre,Random Publisher,,,0.6142222267844966,,,72.0,30.0,,,Random Developer,Random Rating
Van Helsing,2004,Action,Activision,0.07,0.03,0.0,0.0,0.1,33.0,11.0,6.3,6.0,Saffire,T
New Game,1995,Random Genre,Random Publisher,1.3877605653455278,,,,,30.0,67.0,,100.0,Random Developer,Random Rating
Van Helsing,2007,Action,Activision,0.13,0.04,0.0,0.01,0.18,63.0,32.0,7.6,8.0,Saffire,T
Vanquish,2010,Shooter,Sega,0.21,0.21,0.11,0.08,0.61,84.0,61.0,8.1,304.0,PlatinumGames,M
Vanquish,2010,Shooter,Sega,0.19,0.16,0.03,0.04,0.42,84.0,70.0,8.4,182.0,PlatinumGames,M
Velvet Assassin,2009,Shooter,DTP Entertainment,0.14,0.02,0.01,0.01,0.18,56.0,46.0,7.1,55.0,"Replay Studios, ML Enterprises",M
New Game,2019,Random Genre,Random Publisher,,1.5589056469766844,,,,8.0,,1.4621235648727915,998.0,Random Developer,Random Rating
Venetica,2009,Role-Playing,DTP Entertainment,0.0,0.04,0.0,0.01,0.05,61.0,17.0,6.8,51.0,Deck 13,T
Venetica,2010,Role-Playing,DTP Entertainment,0.09,0.03,0.0,0.01,0.13,42.0,14.0,7.3,18.0,Deck 13,T
Venetica,2010,Role-Playing,DTP Entertainment,0.07,0.03,0.0,0.01,0.12,47.0,14.0,6.5,6.0,Deck 13,T
New Game,2017,Random Genre,Random Publisher,,0.1214074501223478,1.577408303111735,0.3330917550868837,1.5248225704339402,9.0,,1.7201582395479245,131.0,Random Developer,Random Rating
Vexx,2003,Platform,Acclaim Entertainment,0.12,0.09,0.0,0.03,0.24,63.0,20.0,7.6,11.0,Acclaim Studios Austin,T
Vexx,2003,Platform,Acclaim Entertainment,0.08,0.02,0.0,0.0,0.1,70.0,21.0,8.5,10.0,Acclaim,T
Vexx,2003,Platform,Acclaim Entertainment,0.05,0.01,0.0,0.0,0.06,71.0,22.0,7.3,6.0,Acclaim,T
New Game,2018,Random Genre,Random Publisher,0.2976834230768725,,0.2332450115715536,,,26.0,,1.8370509450013155,,Random Developer,Random Rating
Victorious Boxers: Ippo's Road to Glory,2000,Fighting,Empire Interactive,0.05,0.04,0.38,0.01,0.47,75.0,15.0,8.0,10.0,New,T
New Game,2014,Random Genre,Random Publisher,,1.7712209381833044,,0.3685986947110475,,,16.0,1.1580195315098445,296.0,Random Developer,Random Rating
New Game,2004,Random Genre,Random Publisher,,,0.8888467538258784,,,37.0,,0.3184830770052795,,Random Developer,Random Rating
Victorious Boxers: Revolution,2007,Fighting,Ubisoft,0.07,0.0,0.06,0.01,0.14,59.0,26.0,5.4,8.0,Cavia Inc.,T
Vietcong,2003,Shooter,Gathering of Developers,0.0,0.02,0.0,0.0,0.02,74.0,22.0,8.7,76.0,Pterodon,T
Vietcong: Purple Haze,2004,Shooter,Gathering of Developers,0.09,0.07,0.0,0.02,0.18,48.0,11.0,4.3,6.0,Coyote Developments,M
New Game,2019,Random Genre,Random Publisher,0.3820647019760541,1.7417339657881676,1.516266034232914,1.0691535805302026,0.7353206223786803,,88.0,,740.0,Random Developer,Random Rating
Vietcong: Purple Haze,2004,Shooter,Gathering of Developers,0.06,0.02,0.0,0.0,0.08,57.0,32.0,8.4,11.0,Coyote Developments,M
Viewtiful Joe,2003,Action,Capcom,0.38,0.1,0.12,0.02,0.62,93.0,52.0,8.3,115.0,Clover Studio,T
New Game,2010,Random Genre,Random Publisher,,,0.7590827192649887,1.362062306213908,,31.0,,,,Random Developer,Random Rating
New Game,2017,Random Genre,Random Publisher,0.1520673955617961,,0.6828037732731096,,1.3343280943556874,88.0,29.0,1.2115774539691189,,Random Developer,Random Rating
Viewtiful Joe,2004,Action,Capcom,0.14,0.11,0.0,0.04,0.28,90.0,34.0,8.5,35.0,Clover Studio,T
Viewtiful Joe: Red Hot Rumble,2005,Action,Capcom,0.04,0.01,0.0,0.0,0.06,62.0,27.0,6.9,8.0,Clover Studio,T
New Game,2011,Random Genre,Random Publisher,0.2237692123161414,1.8306073142196624,0.2067763521104637,0.8116027216545634,,,73.0,0.0226342227846239,846.0,Random Developer,Random Rating
Viewtiful Joe: Red Hot Rumble,2006,Action,Capcom,0.08,0.0,0.0,0.01,0.09,63.0,24.0,6.3,6.0,Clover Studio,T
New Game,2022,Random Genre,Random Publisher,,0.1723520156951858,1.0547541747253455,,1.2950078634796636,22.0,81.0,,,Random Developer,Random Rating
Viewtiful Joe 2,2004,Action,Capcom,0.17,0.04,0.0,0.01,0.22,86.0,39.0,8.3,19.0,Clover Studio,T
New Game,2007,Random Genre,Random Publisher,,,1.788412015595597,,1.3906457978773938,,,,699.0,Random Developer,Random Rating
New Game,2013,Random Genre,Random Publisher,1.0442897224548031,0.1641507461175151,1.443020247507493,,1.3092579131794355,45.0,26.0,,,Random Developer,Random Rating
Viewtiful Joe 2,2004,Action,Capcom,0.1,0.08,0.0,0.03,0.21,85.0,29.0,7.7,17.0,Clover Studio,T
New Game,2023,Random Genre,Random Publisher,0.4177953160404533,,1.9365318685599464,1.840869298825537,1.297128423242231,,,1.6517141145248733,,Random Developer,Random Rating
Viking: Battle for Asgard,2008,Action,Sega,0.16,0.23,0.0,0.05,0.44,68.0,67.0,8.0,88.0,Creative Assembly,M
Viking: Battle for Asgard,2008,Action,Sega,0.14,0.17,0.0,0.07,0.38,65.0,38.0,7.4,32.0,Creative Assembly,M
Virtua Fighter 4,2002,Fighting,Sega,0.78,0.44,0.56,0.04,1.81,94.0,36.0,8.0,84.0,Sega AM2,T
New Game,1991,Random Genre,Random Publisher,1.1569683299957612,,1.0313490613077996,0.5886975235866543,,99.0,63.0,,,Random Developer,Random Rating
Virtua Fighter 4: Evolution,2003,Fighting,Sega,0.35,0.27,0.0,0.09,0.71,93.0,30.0,9.0,48.0,Sega,T
Virtua Fighter 5,2007,Fighting,Sega,0.29,0.51,0.08,0.2,1.08,85.0,47.0,7.4,67.0,Sega AM2,T
Virtua Fighter 5 Online,2007,Fighting,Sega,0.2,0.02,0.03,0.02,0.28,89.0,36.0,7.6,62.0,Sega AM2,T
Virtua Striker 2002,2002,Sports,Sega,0.01,0.0,0.03,0.0,0.05,58.0,20.0,6.0,5.0,Amusement Vision,E
Virtua Tennis 2009,2009,Sports,Sega,0.09,0.22,0.0,0.06,0.38,70.0,34.0,6.3,21.0,Sumo Digital,E
Virtua Tennis 2009,2009,Sports,Sega,0.12,0.21,0.0,0.04,0.37,73.0,33.0,7.7,21.0,Sumo Digital,E
Virtua Tennis 2009,2009,Sports,Sega,0.12,0.18,0.0,0.03,0.33,70.0,43.0,6.2,15.0,Sumo Digital,E
New Game,2015,Random Genre,Random Publisher,,0.7477621225203199,,,,,26.0,,650.0,Random Developer,Random Rating
Virtua Tennis 3,2007,Sports,Sega,0.23,0.58,0.03,0.21,1.05,80.0,35.0,7.9,32.0,Sega AM3,E
New Game,2020,Random Genre,Random Publisher,1.567965236163715,,0.7393204051336035,,1.902308335053084,,,0.0590731551238514,585.0,Random Developer,Random Rating
New Game,2007,Random Genre,Random Publisher,1.5760784897934357,1.110687863597671,,,,,,,,Random Developer,Random Rating
New Game,2008,Random Genre,Random Publisher,0.3730200307173832,,,,0.1750439600054298,53.0,,1.319825169682453,,Random Developer,Random Rating
Virtua Tennis 3,2007,Sports,Sega,0.02,0.02,0.0,0.01,0.05,79.0,17.0,7.7,13.0,Sumo Digital,E
Virtua Tennis 3,2007,Sports,Sega,0.03,0.01,0.0,0.0,0.04,80.0,34.0,6.8,26.0,Sumo Digital,E
Virtua Tennis 4,2011,Sports,Sega,0.09,0.24,0.03,0.08,0.44,69.0,49.0,6.6,28.0,Sega,E
Virtua Tennis 4,2011,Sports,Sega,0.11,0.09,0.01,0.02,0.23,70.0,37.0,6.2,12.0,Sega,E
New Game,2006,Random Genre,Random Publisher,,1.826530448821351,1.754441465132945,0.1295391179258627,0.1429253121799025,,61.0,0.4132699359464542,,Random Developer,Random Rating
Virtua Tennis 4,2011,Sports,Sega,0.05,0.08,0.0,0.01,0.14,65.0,15.0,7.5,4.0,Sega,E
New Game,2016,Random Genre,Random Publisher,0.3371342460699245,1.1998435527958982,,1.832082146446686,,26.0,,,826.0,Random Developer,Random Rating
Virtua Tennis 4,2011,Sports,Sega,0.0,0.03,0.0,0.01,0.04,66.0,5.0,7.3,43.0,Sega,E
New Game,2015,Random Genre,Random Publisher,0.8085758241960488,,0.6027829859022107,0.2336951166201437,,4.0,,1.5203405633668876,549.0,Random Developer,Random Rating
Viva Pinata,2006,Simulation,Microsoft Game Studios,0.45,0.95,0.02,0.2,1.62,84.0,65.0,8.0,131.0,Rare Ltd.,E
New Game,1996,Random Genre,Random Publisher,,,1.7411759777341669,0.102875038242018,,,,,292.0,Random Developer,Random Rating
Viva Pinata,2007,Simulation,Microsoft Game Studios,0.0,0.02,0.0,0.0,0.02,78.0,20.0,7.8,20.0,"Climax Group, Climax Studios",E
New Game,2005,Random Genre,Random Publisher,1.164693111963378,,1.853730261223456,,,78.0,,,,Random Developer,Random Rating
Viva Pinata: Party Animals,2007,Misc,Microsoft Game Studios,0.19,0.02,0.0,0.02,0.23,56.0,42.0,6.2,18.0,Krome Studios,E
Viva Pinata: Pocket Paradise,2008,Simulation,THQ,0.26,0.23,0.0,0.06,0.55,82.0,34.0,7.1,15.0,Rare Ltd.,E
New Game,2004,Random Genre,Random Publisher,0.4970884463382146,0.4107157603307867,,1.7547611030490673,1.2861101585376653,,,0.1066765219420082,,Random Developer,Random Rating
New Game,2021,Random Genre,Random Publisher,1.1919824006254642,1.1344151719012183,,,1.930857699703716,,51.0,,520.0,Random Developer,Random Rating
Viva Pinata: Trouble in Paradise,2008,Simulation,Microsoft Game Studios,0.16,0.25,0.01,0.05,0.47,82.0,64.0,7.9,61.0,Rare Ltd.,E
New Game,2008,Random Genre,Random Publisher,,,,,0.7552660778449822,,80.0,,,Random Developer,Random Rating
New Game,2001,Random Genre,Random Publisher,,,,,,6.0,81.0,,554.0,Random Developer,Random Rating
New Game,2013,Random Genre,Random Publisher,1.4321987098697293,1.433120811597128,,,1.023956681397648,,,1.7222960027786007,,Random Developer,Random Rating
New Game,1990,Random Genre,Random Publisher,,,0.5656424392622195,1.1611548451634837,,40.0,,1.743478250313576,,Random Developer,Random Rating
New Game,2022,Random Genre,Random Publisher,0.4184146547357565,,,,0.4911809121160728,,25.0,,,Random Developer,Random Rating
Voodoo Vince,2003,Platform,Microsoft Game Studios,0.09,0.03,0.0,0.0,0.12,73.0,38.0,8.4,22.0,Beep Industries,T
V-Rally 3,2002,Racing,Atari,0.03,0.02,0.0,0.01,0.06,82.0,10.0,7.4,14.0,Eden Studios,E
Wade Hixton's Counter Punch,2004,Sports,"Destination Software, Inc",0.01,0.0,0.0,0.0,0.01,78.0,13.0,9.5,4.0,Inferno Games,T
Wakeboarding Unleashed Featuring Shaun Murray,2003,Sports,Activision,0.08,0.06,0.0,0.02,0.16,83.0,23.0,9.0,12.0,Shaba Games,E
Wakeboarding Unleashed Featuring Shaun Murray,2003,Sports,Activision,0.04,0.01,0.0,0.0,0.05,80.0,23.0,8.8,9.0,Shaba Games,E
Wall-E,2008,Platform,THQ,0.51,0.4,0.0,0.11,1.01,51.0,18.0,3.6,8.0,Heavy Iron Studios,E
Wall-E,2008,Platform,THQ,0.21,0.0,0.0,0.54,0.75,67.0,8.0,8.4,9.0,Asobo Studio,E
New Game,2012,Random Genre,Random Publisher,0.454141700860794,0.4159603946878258,0.8493475542045195,0.8501612705421389,,,26.0,0.0011580503501189,,Random Developer,Random Rating
Wall-E,2008,Platform,THQ,0.29,0.26,0.0,0.07,0.62,50.0,32.0,6.3,6.0,Heavy Iron Studios,E
Wall-E,2008,Platform,THQ,0.12,0.21,0.0,0.08,0.4,51.0,24.0,5.0,7.0,Heavy Iron Studios,E
Wall-E,2008,Platform,THQ,0.0,0.01,0.0,0.0,0.02,58.0,6.0,6.8,17.0,Heavy Iron Studios,E
New Game,2003,Random Genre,Random Publisher,1.671214249678152,1.531962355010617,,0.9952023193897508,1.2445969950350515,,83.0,,528.0,Random Developer,Random Rating
Wanted: Weapons of Fate,2009,Shooter,Warner Bros. Interactive Entertainment,0.17,0.15,0.0,0.04,0.37,62.0,61.0,7.5,26.0,GRIN,M
Wanted: Weapons of Fate,2009,Shooter,Warner Bros. Interactive Entertainment,0.14,0.1,0.01,0.04,0.29,61.0,56.0,7.1,25.0,GRIN,M
New Game,2015,Random Genre,Random Publisher,0.6666963364468836,,1.9341811205417303,0.4082344924821472,1.8003613912014806,15.0,,,,Random Developer,Random Rating
Warcraft III: Reign of Chaos,2002,Strategy,Vivendi Games,0.03,0.09,0.0,0.02,0.13,92.0,40.0,9.1,1023.0,Blizzard Entertainment,T
Warcraft III: The Frozen Throne,2003,Strategy,Activision,0.58,0.87,0.0,0.09,1.54,88.0,23.0,9.0,713.0,Blizzard Entertainment,T
New Game,2018,Random Genre,Random Publisher,1.6647456525548192,,,1.5416657059918943,0.8383123525711098,88.0,,0.912834429863385,474.0,Random Developer,Random Rating
War for the Overworld,2015,Strategy,Unknown,0.0,0.01,0.0,0.0,0.01,65.0,14.0,7.7,90.0,Subterranean Games,
Warhammer: Battle For Atluma,2006,Action,Namco Bandai Games,0.06,0.0,0.0,0.01,0.07,55.0,8.0,7.4,8.0,Sabertooth Games,T
New Game,2004,Random Genre,Random Publisher,,,0.7156748440106404,,,60.0,29.0,0.071976496872514,310.0,Random Developer,Random Rating
Warhammer: Battle March,2008,Strategy,Deep Silver,0.09,0.02,0.0,0.01,0.11,55.0,30.0,6.7,20.0,Black Hole Games,M
Warhammer: Mark of Chaos,2006,Strategy,Deep Silver,0.0,0.02,0.0,0.0,0.03,73.0,32.0,7.4,57.0,Black Hole Games,M
"Warhammer 40,000: Dawn of War",2004,Strategy,THQ,0.01,0.03,0.0,0.01,0.05,86.0,51.0,8.8,295.0,Relic,M
New Game,2010,Random Genre,Random Publisher,,,1.546955906742546,,,58.0,13.0,1.675026915247719,274.0,Random Developer,Random Rating
"Warhammer 40,000: Dawn of War II",2009,Strategy,THQ,0.0,0.45,0.0,0.02,0.47,85.0,67.0,8.1,1502.0,Relic,M
"Warhammer 40,000: Dawn of War II - Retribution",2011,Strategy,THQ,0.0,0.06,0.0,0.02,0.08,80.0,52.0,7.8,235.0,Relic,M
New Game,1990,Random Genre,Random Publisher,0.9909265431560316,,,,,,,,,Random Developer,Random Rating
New Game,2007,Random Genre,Random Publisher,,1.0791283724286778,1.0736127971544944,,1.5524370038060438,84.0,64.0,,,Random Developer,Random Rating
"Warhammer 40,000: Fire Warrior",2003,Shooter,THQ,0.08,0.06,0.0,0.02,0.15,64.0,23.0,8.3,63.0,Kuju Entertainment,M
"Warhammer 40,000: Space Marine",2011,Shooter,THQ,0.25,0.26,0.0,0.06,0.56,76.0,57.0,7.8,232.0,Relic,M
New Game,1991,Random Genre,Random Publisher,1.8179320787016888,0.2482114423872823,,,1.8122033999679523,,,,278.0,Random Developer,Random Rating
New Game,2012,Random Genre,Random Publisher,1.9163331847093124,,,,,,,,,Random Developer,Random Rating
"Warhammer 40,000: Space Marine",2011,Shooter,THQ,0.13,0.23,0.0,0.08,0.44,70.0,46.0,7.4,162.0,Relic,M
"Warhammer 40,000: Space Marine",2011,Shooter,THQ,0.09,0.09,0.0,0.03,0.2,74.0,34.0,7.4,596.0,Relic,M
"Warhammer 40,000: Squad Command",2007,Strategy,THQ,0.11,0.13,0.0,0.08,0.32,67.0,25.0,7.6,26.0,RedLynx,T
New Game,2008,Random Genre,Random Publisher,,0.0287413654227175,1.6549253574991925,,0.3644790022792681,43.0,62.0,,37.0,Random Developer,Random Rating
New Game,1994,Random Genre,Random Publisher,,,,,0.5985484795295981,,,,,Random Developer,Random Rating
New Game,1994,Random Genre,Random Publisher,,,0.3212541606208678,1.1676649469100835,0.4521280908760099,,,,10.0,Random Developer,Random Rating
New Game,2000,Random Genre,Random Publisher,0.9255495294102192,,1.7062982393379365,0.9237386316095468,0.6502594717865993,81.0,11.0,,508.0,Random Developer,Random Rating
"Warhammer 40,000: Squad Command",2007,Strategy,THQ,0.05,0.01,0.0,0.01,0.06,57.0,21.0,7.9,16.0,THQ,T
New Game,2021,Random Genre,Random Publisher,0.8446811033899921,,1.3004881402921298,1.1228559230902992,,,,,547.0,Random Developer,Random Rating
New Game,2011,Random Genre,Random Publisher,,,1.0414329960683613,0.4683749296443189,,,,0.0157105764699616,,Random Developer,Random Rating
Warhammer Online: Age of Reckoning,2008,Role-Playing,GOA,0.0,0.02,0.0,0.0,0.02,86.0,54.0,7.9,374.0,EA Mythic,T
Warhawk,2007,Simulation,Sony Computer Entertainment,0.49,0.39,0.0,0.17,1.06,84.0,50.0,8.4,183.0,Incognito Inc.,T
Wario: Master of Disguise,2007,Platform,Nintendo,0.28,0.02,0.33,0.03,0.65,60.0,35.0,7.4,19.0,Suzak,E10+
New Game,2000,Random Genre,Random Publisher,,,,,,37.0,,,,Random Developer,Random Rating
Wario Land 4,2001,Platform,Nintendo,0.9,0.73,0.54,0.09,2.26,88.0,17.0,8.9,42.0,Nintendo,E
New Game,1999,Random Genre,Random Publisher,,,1.736530716989925,0.2589990348055204,,53.0,,1.0743083799832436,14.0,Random Developer,Random Rating
WarioWare: Smooth Moves,2006,Puzzle,Nintendo,0.86,1.04,0.73,0.26,2.89,83.0,61.0,7.4,179.0,Intelligent Systems,E10+
WarioWare D.I.Y.,2009,Misc,Nintendo,0.17,0.18,0.2,0.04,0.59,82.0,53.0,8.7,39.0,Intelligent Systems,E
Wario World,2003,Platform,Nintendo,0.34,0.09,0.0,0.01,0.44,71.0,30.0,7.2,44.0,Treasure,E
WarJetz,2001,Shooter,3DO,0.02,0.02,0.0,0.01,0.04,59.0,9.0,5.5,4.0,3DO,T
War of the Monsters,2003,Fighting,Sony Computer Entertainment,0.26,0.2,0.0,0.07,0.54,80.0,41.0,8.9,68.0,Incognito Inc.,T
Warriors: Legends of Troy,2011,Action,Tecmo Koei,0.06,0.04,0.07,0.02,0.19,44.0,22.0,7.0,24.0,Tecmo Koei Canada,M
Warriors of Might and Magic,2001,Adventure,3DO,0.09,0.07,0.0,0.02,0.17,49.0,12.0,4.5,6.0,3DO,T
New Game,2002,Random Genre,Random Publisher,,1.4743070500343751,,0.4754591071277356,1.3466713812860571,,98.0,1.9343670924405816,184.0,Random Developer,Random Rating
Warriors of the Lost Empire,2007,Role-Playing,Mercury Games,0.05,0.0,0.0,0.0,0.06,52.0,6.0,7.4,12.0,Platinum Egg,T
Warriors Orochi,2007,Action,Tecmo Koei,0.11,0.09,0.64,0.03,0.87,55.0,14.0,8.2,16.0,Omega Force,T
Warriors Orochi,2007,Action,Tecmo Koei,0.17,0.01,0.0,0.02,0.2,53.0,27.0,7.4,13.0,Omega Force,T
Warriors Orochi,2008,Action,Tecmo Koei,0.02,0.0,0.18,0.0,0.2,62.0,13.0,6.6,10.0,"Omega Force, Koei Canada",T
New Game,2018,Random Genre,Random Publisher,0.4646043494341805,,1.327570929366277,,,39.0,,,470.0,Random Developer,Random Rating
Warriors Orochi 2,2008,Action,Tecmo Koei,0.06,0.0,0.22,0.01,0.29,56.0,14.0,7.5,4.0,Omega Force,T
New Game,2010,Random Genre,Random Publisher,0.6522783948860686,,,,,,70.0,0.8819389740393835,,Random Developer,Random Rating
New Game,2018,Random Genre,Random Publisher,1.2993101858125669,,0.4055675470499651,,1.0472119279835477,59.0,99.0,0.4705383149007536,238.0,Random Developer,Random Rating
New Game,2018,Random Genre,Random Publisher,0.3292781297158444,,0.194060220428184,0.2727602570010712,,,,1.7557041307063477,742.0,Random Developer,Random Rating
Warriors Orochi 2,2008,Action,Tecmo Koei,0.06,0.05,0.0,0.02,0.13,52.0,9.0,8.5,13.0,Omega Force,T
Warriors Orochi 2,2008,Action,Tecmo Koei,0.04,0.0,0.01,0.0,0.06,44.0,28.0,8.1,15.0,Omega Force,T
Warriors Orochi 3,2011,Action,Ubisoft Annecy,0.0,0.04,0.57,0.01,0.62,70.0,17.0,7.9,35.0,Omega Force,T
Warriors Orochi 3,2011,Action,Ubisoft Annecy,0.09,0.03,0.03,0.01,0.16,71.0,9.0,8.1,19.0,Omega Force,T
New Game,2020,Random Genre,Random Publisher,0.1458430349802888,0.8069019927886416,,0.8760118684963618,,,5.0,,,Random Developer,Random Rating
New Game,2012,Random Genre,Random Publisher,1.4261949064693629,1.757614190018523,0.3905549647170168,0.2049052468138155,1.2402706986880156,57.0,63.0,1.7705513521641163,,Random Developer,Random Rating
Warriors Orochi 3 Hyper,d,Action,Tecmo Koei,0.04,0.02,0.02,0.01,0.08,64.0,18.0,7.4,31.0,Omega Force,T
New Game,2020,Random Genre,Random Publisher,0.1888157166898834,,0.9291058330784336,1.173083126592,0.5431180645786071,,,,,Random Developer,Random Rating
New Game,2011,Random Genre,Random Publisher,0.0923288339803831,,,0.0010116792737613,1.605471559748956,7.0,,,361.0,Random Developer,Random Rating
Warship Gunner 2,2006,Simulation,Tecmo Koei,0.01,0.01,0.0,0.0,0.03,62.0,13.0,8.5,11.0,Micro Cabin,T
WarTech: Senko no Ronde,2006,Fighting,Ubisoft,0.04,0.0,0.0,0.0,0.04,60.0,33.0,6.1,7.0,G.Rev,T
Wasteland 2,2015,Role-Playing,inXile Entertainment,0.03,0.06,0.0,0.01,0.1,81.0,65.0,7.3,1170.0,InXile Entertainment,M
Wasteland 2,2015,Role-Playing,Deep Silver,0.04,0.01,0.0,0.01,0.05,77.0,13.0,7.1,56.0,InXile Entertainment,M
Watch Dogs,2014,Action,Ubisoft,1.4,1.9,0.11,0.64,4.05,80.0,80.0,6.3,2996.0,Ubisoft Montreal,M
New Game,2006,Random Genre,Random Publisher,0.3484473805019445,,,,,,83.0,,902.0,Random Developer,Random Rating
Watch Dogs,2014,Action,Ubisoft,0.9,0.53,0.0,0.14,1.57,78.0,15.0,5.8,712.0,Ubisoft Montreal,M
Watch Dogs,2014,Action,Ubisoft,0.15,0.26,0.0,0.03,0.45,77.0,18.0,4.7,3288.0,Ubisoft Montreal,M
Watch Dogs,2014,Action,Ubisoft,0.07,0.05,0.0,0.01,0.13,62.0,15.0,6.4,162.0,Ubisoft Romania,M
Watch Dogs 2,2016,Action,Ubisoft,0.37,0.58,0.0,0.18,1.13,83.0,88.0,7.8,621.0,Ubisoft Montreal,M
Watch Dogs 2,2016,Action,Ubisoft,0.17,0.16,0.0,0.03,0.36,83.0,9.0,7.7,131.0,Ubisoft Montreal,M
Wave Race: Blue Storm,2001,Racing,Nintendo,0.4,0.1,0.09,0.02,0.6,80.0,21.0,8.3,29.0,Nintendo,E
New Game,2022,Random Genre,Random Publisher,,,0.5503740835731723,,,,49.0,1.7055674777991403,,Random Developer,Random Rating
New Game,2002,Random Genre,Random Publisher,0.4348749082292626,,,,,53.0,,,,Random Developer,Random Rating
New Game,2008,Random Genre,Random Publisher,,,,0.2464857556139947,,48.0,65.0,,800.0,Random Developer,Random Rating
Way of the Samurai,2002,Action,Eidos Interactive,0.13,0.1,0.25,0.03,0.51,74.0,22.0,8.2,19.0,Acquire,M
Way of the Samurai 2,2003,Action,Capcom,0.05,0.04,0.23,0.01,0.33,59.0,32.0,9.0,24.0,Acquire,M
New Game,2019,Random Genre,Random Publisher,,,1.3232136843761817,0.2400776840669021,0.8011385178465185,59.0,43.0,,,Random Developer,Random Rating
Way of the Samurai 3,2008,Action,Gamebridge,0.18,0.08,0.22,0.04,0.52,58.0,18.0,7.9,22.0,Acquire,M
Way of the Samurai 3,2009,Action,Gamebridge,0.12,0.05,0.02,0.02,0.21,55.0,22.0,6.8,16.0,Acquire,M
New Game,2015,Random Genre,Random Publisher,1.3761362157719763,1.092474695160665,0.8438663992783915,0.7378127060409378,1.1093047497080677,91.0,,,,Random Developer,Random Rating
Way of the Samurai 4,2011,Action,Nippon Ichi Software,0.0,0.03,0.16,0.01,0.19,58.0,25.0,6.5,15.0,Acquire,M
We Cheer,2008,Simulation,505 Games,0.47,0.0,0.0,0.04,0.52,56.0,12.0,7.3,13.0,"Machatin, Inc.",E10+
New Game,1999,Random Genre,Random Publisher,1.2032686747928527,,0.9408122546988328,0.4695689794205127,,,,,247.0,Random Developer,Random Rating
We Love Katamari,2005,Puzzle,Electronic Arts,0.26,0.2,0.0,0.07,0.52,86.0,61.0,8.9,51.0,Namco,E
New Game,2019,Random Genre,Random Publisher,,1.6477273755327224,,,,,46.0,,615.0,Random Developer,Random Rating
New Game,1995,Random Genre,Random Publisher,,,,1.6911112667549135,1.563280500116038,,32.0,0.9907480482511072,,Random Developer,Random Rating
New Game,2022,Random Genre,Random Publisher,,,1.3625405901829406,,,,49.0,1.5654111751638315,,Random Developer,Random Rating
We Ski,2008,Sports,Namco Bandai Games,0.97,0.4,0.14,0.15,1.67,67.0,32.0,8.5,12.0,Bandai Namco Games,E
Wet,2009,Shooter,Bethesda Softworks,0.22,0.27,0.01,0.11,0.61,70.0,61.0,6.4,55.0,Artificial Mind and Movement,M
Where the Wild Things Are,2009,Platform,Warner Bros. Interactive Entertainment,0.1,0.0,0.0,0.01,0.11,51.0,10.0,5.4,5.0,Griptonite Games,E10+
Where the Wild Things Are,2009,Platform,Warner Bros. Interactive Entertainment,0.09,0.01,0.0,0.01,0.11,53.0,8.0,4.8,4.0,Griptonite Games,E10+
